"Plot Title: HOBO_1"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20188511, SEN S/N: 20188511)","Intensity, lum/ft² (LGR S/N: 20188511, SEN S/N: 20188511)","Bad Battery (LGR S/N: 20188511)","Good Battery (LGR S/N: 20188511)","Host Connected (LGR S/N: 20188511)","Coupler Attached (LGR S/N: 20188511)","Stopped (LGR S/N: 20188511)","End Of File (LGR S/N: 20188511)"
4479,07/15/24 10:30:00 AM,83.757,1536.0,,,,,,
4480,07/15/24 10:45:00 AM,87.186,2176.0,,,,,,
4481,07/15/24 11:00:00 AM,88.833,1920.0,,,,,,
4482,07/15/24 11:15:00 AM,91.612,1984.0,,,,,,
4483,07/15/24 11:30:00 AM,91.800,3072.0,,,,,,
4484,07/15/24 11:45:00 AM,93.115,3200.0,,,,,,
4485,07/15/24 12:00:00 PM,91.800,2048.0,,,,,,
4486,07/15/24 12:15:00 PM,97.720,2048.0,,,,,,
4487,07/15/24 12:30:00 PM,99.687,2560.0,,,,,,
4488,07/15/24 12:45:00 PM,102.900,2560.0,,,,,,
4489,07/15/24 01:00:00 PM,104.333,2560.0,,,,,,
4490,07/15/24 01:15:00 PM,104.333,2688.0,,,,,,
4491,07/15/24 01:30:00 PM,105.161,11776.0,,,,,,
4492,07/15/24 01:45:00 PM,107.046,18432.0,,,,,,
4493,07/15/24 02:00:00 PM,109.612,17408.0,,,,,,
4494,07/15/24 02:15:00 PM,103.923,7680.0,,,,,,
4495,07/15/24 02:30:00 PM,111.580,18432.0,,,,,,
4496,07/15/24 02:45:00 PM,112.023,16384.0,,,,,,
4497,07/15/24 03:00:00 PM,112.690,16384.0,,,,,,
4498,07/15/24 03:15:00 PM,110.264,15872.0,,,,,,
4499,07/15/24 03:30:00 PM,98.897,2816.0,,,,,,
4500,07/15/24 03:45:00 PM,91.800,960.0,,,,,,
4501,07/15/24 04:00:00 PM,73.234,576.0,,,,,,
4502,07/15/24 04:15:00 PM,71.512,768.0,,,,,,
4503,07/15/24 04:30:00 PM,72.199,1152.0,,,,,,
4504,07/15/24 04:45:00 PM,74.098,1920.0,,,,,,
4505,07/15/24 05:00:00 PM,76.181,2432.0,,,,,,
4506,07/15/24 05:15:00 PM,82.330,2432.0,,,,,,
4507,07/15/24 05:30:00 PM,81.442,2176.0,,,,,,
4508,07/15/24 05:45:00 PM,94.633,5888.0,,,,,,
4509,07/15/24 06:00:00 PM,84.654,1472.0,,,,,,
4510,07/15/24 06:15:00 PM,76.876,304.0,,,,,,
4511,07/15/24 06:30:00 PM,71.856,160.0,,,,,,
4512,07/15/24 06:45:00 PM,72.372,38.0,,,,,,
4513,07/15/24 07:00:00 PM,69.107,26.0,,,,,,
4514,07/15/24 07:15:00 PM,64.652,0.0,,,,,,
4515,07/15/24 07:30:00 PM,62.598,1.0,,,,,,
4516,07/15/24 07:45:00 PM,62.940,0.0,,,,,,
4517,07/15/24 08:00:00 PM,63.455,0.0,,,,,,
4518,07/15/24 08:15:00 PM,64.139,0.0,,,,,,
4519,07/15/24 08:30:00 PM,64.139,0.0,,,,,,
4520,07/15/24 08:45:00 PM,64.996,0.0,,,,,,
4521,07/15/24 09:00:00 PM,64.652,0.0,,,,,,
4522,07/15/24 09:15:00 PM,64.652,0.0,,,,,,
4523,07/15/24 09:30:00 PM,64.481,0.0,,,,,,
4524,07/15/24 09:45:00 PM,64.481,0.0,,,,,,
4525,07/15/24 10:00:00 PM,64.310,0.0,,,,,,
4526,07/15/24 10:15:00 PM,64.481,0.0,,,,,,
4527,07/15/24 10:30:00 PM,64.310,0.0,,,,,,
4528,07/15/24 10:45:00 PM,63.797,0.0,,,,,,
4529,07/15/24 11:00:00 PM,63.626,0.0,,,,,,
4530,07/15/24 11:15:00 PM,63.626,0.0,,,,,,
4531,07/15/24 11:30:00 PM,63.797,0.0,,,,,,
4532,07/15/24 11:45:00 PM,63.455,0.0,,,,,,
4533,07/16/24 12:00:00 AM,63.282,0.0,,,,,,
4534,07/16/24 12:15:00 AM,62.769,0.0,,,,,,
4535,07/16/24 12:30:00 AM,62.940,0.0,,,,,,
4536,07/16/24 12:45:00 AM,63.282,0.0,,,,,,
4537,07/16/24 01:00:00 AM,63.626,0.0,,,,,,
4538,07/16/24 01:15:00 AM,63.626,0.0,,,,,,
4539,07/16/24 01:30:00 AM,63.797,0.0,,,,,,
4540,07/16/24 01:45:00 AM,64.310,0.0,,,,,,
4541,07/16/24 02:00:00 AM,64.481,0.0,,,,,,
4542,07/16/24 02:15:00 AM,64.825,0.0,,,,,,
4543,07/16/24 02:30:00 AM,64.310,0.0,,,,,,
4544,07/16/24 02:45:00 AM,64.652,0.0,,,,,,
4545,07/16/24 03:00:00 AM,64.310,0.0,,,,,,
4546,07/16/24 03:15:00 AM,64.310,0.0,,,,,,
4547,07/16/24 03:30:00 AM,64.481,0.0,,,,,,
4548,07/16/24 03:45:00 AM,64.481,0.0,,,,,,
4549,07/16/24 04:00:00 AM,64.310,0.0,,,,,,
4550,07/16/24 04:15:00 AM,63.968,0.0,,,,,,
4551,07/16/24 04:30:00 AM,63.626,0.0,,,,,,
4552,07/16/24 04:45:00 AM,63.626,0.0,,,,,,
4553,07/16/24 05:00:00 AM,63.626,0.0,,,,,,
4554,07/16/24 05:15:00 AM,63.455,1.0,,,,,,
4555,07/16/24 05:30:00 AM,62.769,28.0,,,,,,
4556,07/16/24 05:45:00 AM,62.598,88.0,,,,,,
4557,07/16/24 06:00:00 AM,62.425,136.0,,,,,,
4558,07/16/24 06:15:00 AM,63.111,200.0,,,,,,
4559,07/16/24 06:30:00 AM,63.455,232.0,,,,,,
4560,07/16/24 06:45:00 AM,64.481,288.0,,,,,,
4561,07/16/24 07:00:00 AM,65.509,352.0,,,,,,
4562,07/16/24 07:15:00 AM,66.366,432.0,,,,,,
4563,07/16/24 07:30:00 AM,67.221,480.0,,,,,,
4564,07/16/24 07:45:00 AM,67.564,480.0,,,,,,
4565,07/16/24 08:00:00 AM,70.651,608.0,,,,,,
4566,07/16/24 08:15:00 AM,70.651,4352.0,,,,,,
4567,07/16/24 08:30:00 AM,74.271,6912.0,,,,,,
4568,07/16/24 08:45:00 AM,76.876,4608.0,,,,,,
4569,07/16/24 09:00:00 AM,75.659,1088.0,,,,,,
4570,07/16/24 09:15:00 AM,76.528,1088.0,,,,,,
4571,07/16/24 09:30:00 AM,77.749,992.0,,,,,,
4572,07/16/24 09:45:00 AM,79.326,1024.0,,,,,,
4573,07/16/24 10:00:00 AM,80.735,1152.0,,,,,,
4574,07/16/24 10:15:00 AM,82.152,1088.0,,,,,,
4575,07/16/24 10:30:00 AM,83.221,1216.0,,,,,,
4576,07/16/24 10:45:00 AM,84.834,1408.0,,,,,,
4577,07/16/24 11:00:00 AM,88.466,2048.0,,,,,,
4578,07/16/24 11:15:00 AM,88.650,1856.0,,,,,,
4579,07/16/24 11:30:00 AM,90.309,1792.0,,,,,,
4580,07/16/24 11:45:00 AM,90.867,1472.0,,,,,,
4581,07/16/24 12:00:00 PM,89.938,1344.0,,,,,,
4582,07/16/24 12:15:00 PM,91.425,1344.0,,,,,,
4583,07/16/24 12:30:00 PM,91.425,1408.0,,,,,,
4584,07/16/24 12:45:00 PM,92.926,1536.0,,,,,,
4585,07/16/24 01:00:00 PM,94.062,1728.0,,,,,,
4586,07/16/24 01:15:00 PM,95.783,1792.0,,,,,,
4587,07/16/24 01:30:00 PM,96.361,2048.0,,,,,,
4588,07/16/24 01:45:00 PM,98.699,17408.0,,,,,,
4589,07/16/24 02:00:00 PM,100.882,2688.0,,,,,,
4590,07/16/24 02:15:00 PM,104.540,2304.0,,,,,,
4591,07/16/24 02:30:00 PM,106.205,3456.0,,,,,,
4592,07/16/24 02:45:00 PM,107.683,3072.0,,,,,,
4593,07/16/24 03:00:00 PM,108.750,3968.0,,,,,,
4594,07/16/24 03:15:00 PM,106.835,14336.0,,,,,,
4595,07/16/24 03:30:00 PM,109.396,14336.0,,,,,,
4596,07/16/24 03:45:00 PM,97.916,1408.0,,,,,,
4597,07/16/24 04:00:00 PM,98.110,1408.0,,,,,,
4598,07/16/24 04:15:00 PM,97.137,2304.0,,,,,,
4599,07/16/24 04:30:00 PM,96.748,960.0,,,,,,
4600,07/16/24 04:45:00 PM,91.053,9216.0,,,,,,
4601,07/16/24 05:00:00 PM,93.873,4352.0,,,,,,
4602,07/16/24 05:15:00 PM,92.363,2176.0,,,,,,
4603,07/16/24 05:30:00 PM,95.976,1920.0,,,,,,
4604,07/16/24 05:45:00 PM,96.942,1536.0,,,,,,
4605,07/16/24 06:00:00 PM,93.304,1536.0,,,,,,
4606,07/16/24 06:15:00 PM,92.174,1792.0,,,,,,
4607,07/16/24 06:30:00 PM,91.240,1920.0,,,,,,
4608,07/16/24 06:45:00 PM,91.612,1536.0,,,,,,
4609,07/16/24 07:00:00 PM,89.569,864.0,,,,,,
4610,07/16/24 07:15:00 PM,87.552,480.0,,,,,,
4611,07/16/24 07:30:00 PM,84.295,101.0,,,,,,
4612,07/16/24 07:45:00 PM,81.266,3.0,,,,,,
4613,07/16/24 08:00:00 PM,80.206,0.0,,,,,,
4614,07/16/24 08:15:00 PM,78.975,0.0,,,,,,
4615,07/16/24 08:30:00 PM,77.400,0.0,,,,,,
4616,07/16/24 08:45:00 PM,76.528,0.0,,,,,,
4617,07/16/24 09:00:00 PM,76.703,0.0,,,,,,
4618,07/16/24 09:15:00 PM,76.354,0.0,,,,,,
4619,07/16/24 09:30:00 PM,76.703,0.0,,,,,,
4620,07/16/24 09:45:00 PM,76.703,0.0,,,,,,
4621,07/16/24 10:00:00 PM,75.484,0.0,,,,,,
4622,07/16/24 10:15:00 PM,76.354,0.0,,,,,,
4623,07/16/24 10:30:00 PM,78.624,0.0,,,,,,
4624,07/16/24 10:45:00 PM,78.624,0.0,,,,,,
4625,07/16/24 11:00:00 PM,77.749,0.0,,,,,,
4626,07/16/24 11:15:00 PM,73.580,0.0,,,,,,
4627,07/16/24 11:30:00 PM,73.407,0.0,,,,,,
4628,07/16/24 11:45:00 PM,73.234,0.0,,,,,,
4629,07/17/24 12:00:00 AM,70.651,0.0,,,,,,
4630,07/17/24 12:15:00 AM,62.940,0.0,,,,,,
4631,07/17/24 12:30:00 AM,62.425,0.0,,,,,,
4632,07/17/24 12:45:00 AM,63.111,0.0,,,,,,
4633,07/17/24 01:00:00 AM,63.797,0.0,,,,,,
4634,07/17/24 01:15:00 AM,64.310,0.0,,,,,,
4635,07/17/24 01:30:00 AM,64.139,0.0,,,,,,
4636,07/17/24 01:45:00 AM,63.968,0.0,,,,,,
4637,07/17/24 02:00:00 AM,63.797,0.0,,,,,,
4638,07/17/24 02:15:00 AM,63.797,0.0,,,,,,
4639,07/17/24 02:30:00 AM,63.797,0.0,,,,,,
4640,07/17/24 02:45:00 AM,63.797,0.0,,,,,,
4641,07/17/24 03:00:00 AM,63.797,0.0,,,,,,
4642,07/17/24 03:15:00 AM,63.455,0.0,,,,,,
4643,07/17/24 03:30:00 AM,63.282,0.0,,,,,,
4644,07/17/24 03:45:00 AM,63.282,0.0,,,,,,
4645,07/17/24 04:00:00 AM,63.282,0.0,,,,,,
4646,07/17/24 04:15:00 AM,63.282,0.0,,,,,,
4647,07/17/24 04:30:00 AM,63.111,0.0,,,,,,
4648,07/17/24 04:45:00 AM,62.940,0.0,,,,,,
4649,07/17/24 05:00:00 AM,62.254,0.0,,,,,,
4650,07/17/24 05:15:00 AM,61.741,0.0,,,,,,
4651,07/17/24 05:30:00 AM,62.083,30.0,,,,,,
4652,07/17/24 05:45:00 AM,62.254,79.0,,,,,,
4653,07/17/24 06:00:00 AM,62.940,125.0,,,,,,
4654,07/17/24 06:15:00 AM,62.940,184.0,,,,,,
4655,07/17/24 06:30:00 AM,64.310,256.0,,,,,,
4656,07/17/24 06:45:00 AM,64.996,288.0,,,,,,
4657,07/17/24 07:00:00 AM,65.509,352.0,,,,,,
4658,07/17/24 07:15:00 AM,65.680,416.0,,,,,,
4659,07/17/24 07:30:00 AM,66.193,480.0,,,,,,
4660,07/17/24 07:45:00 AM,67.392,704.0,,,,,,
4661,07/17/24 08:00:00 AM,71.683,992.0,,,,,,
4662,07/17/24 08:15:00 AM,72.545,6144.0,,,,,,
4663,07/17/24 08:30:00 AM,75.484,704.0,,,,,,
4664,07/17/24 08:45:00 AM,80.382,6912.0,,,,,,
4665,07/17/24 09:00:00 AM,78.098,1344.0,,,,,,
4666,07/17/24 09:15:00 AM,76.876,608.0,,,,,,
4667,07/17/24 09:30:00 AM,77.574,1728.0,,,,,,
4668,07/17/24 09:45:00 AM,79.678,2304.0,,,,,,
4669,07/17/24 10:00:00 AM,81.975,2048.0,,,,,,
4670,07/17/24 10:15:00 AM,83.579,2048.0,,,,,,
4671,07/17/24 10:30:00 AM,85.915,2688.0,,,,,,
4672,07/17/24 10:45:00 AM,85.194,1728.0,,,,,,
4673,07/17/24 11:00:00 AM,96.748,16384.0,,,,,,
4674,07/17/24 11:15:00 AM,108.536,17408.0,,,,,,
4675,07/17/24 11:30:00 AM,108.536,16384.0,,,,,,
4676,07/17/24 11:45:00 AM,111.139,18432.0,,,,,,
4677,07/17/24 12:00:00 PM,102.088,1920.0,,,,,,
4678,07/17/24 12:15:00 PM,108.750,18432.0,,,,,,
4679,07/17/24 12:30:00 PM,111.139,17408.0,,,,,,
4680,07/17/24 12:45:00 PM,117.262,19456.0,,,,,,
4681,07/17/24 01:00:00 PM,117.968,19456.0,,,,,,
4682,07/17/24 01:15:00 PM,117.498,19456.0,,,,,,
4683,07/17/24 01:30:00 PM,116.562,18432.0,,,,,,
4684,07/17/24 01:45:00 PM,117.262,18432.0,,,,,,
4685,07/17/24 02:00:00 PM,114.039,17408.0,,,,,,
4686,07/17/24 02:15:00 PM,114.492,16384.0,,,,,,
4687,07/17/24 02:30:00 PM,113.137,5632.0,,,,,,
4688,07/17/24 02:45:00 PM,102.697,3584.0,,,,,,
4689,07/17/24 03:00:00 PM,84.115,4352.0,,,,,,
4690,07/17/24 03:15:00 PM,95.976,6400.0,,,,,,
4691,07/17/24 03:30:00 PM,107.470,15360.0,,,,,,
4692,07/17/24 03:45:00 PM,113.362,14848.0,,,,,,
4693,07/17/24 04:00:00 PM,112.914,12800.0,,,,,,
4694,07/17/24 04:15:00 PM,111.139,11776.0,,,,,,
4695,07/17/24 04:30:00 PM,108.750,10752.0,,,,,,
4696,07/17/24 04:45:00 PM,105.786,8192.0,,,,,,
4697,07/17/24 05:00:00 PM,92.363,1152.0,,,,,,
4698,07/17/24 05:15:00 PM,86.277,2816.0,,,,,,
4699,07/17/24 05:30:00 PM,82.686,704.0,,,,,,
4700,07/17/24 05:45:00 PM,88.650,608.0,,,,,,
4701,07/17/24 06:00:00 PM,88.466,352.0,,,,,,
4702,07/17/24 06:15:00 PM,82.686,272.0,,,,,,
4703,07/17/24 06:30:00 PM,78.624,200.0,,,,,,
4704,07/17/24 06:45:00 PM,77.400,136.0,,,,,,
4705,07/17/24 07:00:00 PM,75.832,78.0,,,,,,
4706,07/17/24 07:15:00 PM,74.619,53.0,,,,,,
4707,07/17/24 07:30:00 PM,73.753,20.0,,,,,,
4708,07/17/24 07:45:00 PM,72.545,2.0,,,,,,
4709,07/17/24 08:00:00 PM,71.683,0.0,,,,,,
4710,07/17/24 08:15:00 PM,71.339,0.0,,,,,,
4711,07/17/24 08:30:00 PM,70.480,0.0,,,,,,
4712,07/17/24 08:45:00 PM,70.308,0.0,,,,,,
4713,07/17/24 09:00:00 PM,69.964,0.0,,,,,,
4714,07/17/24 09:15:00 PM,70.137,0.0,,,,,,
4715,07/17/24 09:30:00 PM,69.964,0.0,,,,,,
4716,07/17/24 09:45:00 PM,69.793,0.0,,,,,,
4717,07/17/24 10:00:00 PM,69.278,0.0,,,,,,
4718,07/17/24 10:15:00 PM,69.278,0.0,,,,,,
4719,07/17/24 10:30:00 PM,69.107,0.0,,,,,,
4720,07/17/24 10:45:00 PM,69.449,0.0,,,,,,
4721,07/17/24 11:00:00 PM,69.278,0.0,,,,,,
4722,07/17/24 11:15:00 PM,68.763,0.0,,,,,,
4723,07/17/24 11:30:00 PM,68.248,0.0,,,,,,
4724,07/17/24 11:45:00 PM,67.906,0.0,,,,,,
4725,07/18/24 12:00:00 AM,67.906,0.0,,,,,,
4726,07/18/24 12:15:00 AM,67.392,0.0,,,,,,
4727,07/18/24 12:30:00 AM,66.879,0.0,,,,,,
4728,07/18/24 12:45:00 AM,66.708,0.0,,,,,,
4729,07/18/24 01:00:00 AM,66.366,0.0,,,,,,
4730,07/18/24 01:15:00 AM,65.851,0.0,,,,,,
4731,07/18/24 01:30:00 AM,65.851,0.0,,,,,,
4732,07/18/24 01:45:00 AM,65.851,0.0,,,,,,
4733,07/18/24 02:00:00 AM,65.509,0.0,,,,,,
4734,07/18/24 02:15:00 AM,65.509,0.0,,,,,,
4735,07/18/24 02:30:00 AM,66.537,0.0,,,,,,
4736,07/18/24 02:45:00 AM,67.221,0.0,,,,,,
4737,07/18/24 03:00:00 AM,69.793,0.0,,,,,,
4738,07/18/24 03:15:00 AM,70.308,0.0,,,,,,
4739,07/18/24 03:30:00 AM,69.449,0.0,,,,,,
4740,07/18/24 03:45:00 AM,67.735,0.0,,,,,,
4741,07/18/24 04:00:00 AM,67.392,0.0,,,,,,
4742,07/18/24 04:15:00 AM,67.564,0.0,,,,,,
4743,07/18/24 04:30:00 AM,67.050,0.0,,,,,,
4744,07/18/24 04:45:00 AM,66.879,0.0,,,,,,
4745,07/18/24 05:00:00 AM,67.050,0.0,,,,,,
4746,07/18/24 05:15:00 AM,67.392,2.0,,,,,,
4747,07/18/24 05:30:00 AM,66.708,82.0,,,,,,
4748,07/18/24 05:45:00 AM,66.879,200.0,,,,,,
4749,07/18/24 06:00:00 AM,66.879,272.0,,,,,,
4750,07/18/24 06:15:00 AM,66.537,288.0,,,,,,
4751,07/18/24 06:30:00 AM,66.879,368.0,,,,,,
4752,07/18/24 06:45:00 AM,68.077,480.0,,,,,,
4753,07/18/24 07:00:00 AM,69.278,576.0,,,,,,
4754,07/18/24 07:15:00 AM,70.308,480.0,,,,,,
4755,07/18/24 07:30:00 AM,71.339,960.0,,,,,,
4756,07/18/24 07:45:00 AM,73.062,1216.0,,,,,,
4757,07/18/24 08:00:00 AM,74.619,1920.0,,,,,,
4758,07/18/24 08:15:00 AM,77.050,2304.0,,,,,,
4759,07/18/24 08:30:00 AM,79.151,2688.0,,,,,,
4760,07/18/24 08:45:00 AM,82.864,6144.0,,,,,,
4761,07/18/24 09:00:00 AM,89.017,3200.0,,,,,,
4762,07/18/24 09:15:00 AM,84.295,3072.0,,,,,,
4763,07/18/24 09:30:00 AM,83.399,2176.0,,,,,,
4764,07/18/24 09:45:00 AM,85.915,1728.0,,,,,,
4765,07/18/24 10:00:00 AM,87.368,3712.0,,,,,,
4766,07/18/24 10:15:00 AM,88.282,9216.0,,,,,,
4767,07/18/24 10:30:00 AM,91.053,14848.0,,,,,,
4768,07/18/24 10:45:00 AM,91.987,2304.0,,,,,,
4769,07/18/24 11:00:00 AM,94.825,2688.0,,,,,,
4770,07/18/24 11:15:00 AM,113.587,16384.0,,,,,,
4771,07/18/24 11:30:00 AM,115.407,17408.0,,,,,,
4772,07/18/24 11:45:00 AM,116.796,18432.0,,,,,,
4773,07/18/24 12:00:00 PM,101.484,3456.0,,,,,,
4774,07/18/24 12:15:00 PM,104.747,19456.0,,,,,,
4775,07/18/24 12:30:00 PM,114.949,18432.0,,,,,,
4776,07/18/24 12:45:00 PM,118.918,19456.0,,,,,,
4777,07/18/24 01:00:00 PM,116.100,19456.0,,,,,,
4778,07/18/24 01:15:00 PM,116.330,18432.0,,,,,,
4779,07/18/24 01:30:00 PM,116.330,18432.0,,,,,,
4780,07/18/24 01:45:00 PM,116.100,17408.0,,,,,,
4781,07/18/24 02:00:00 PM,114.721,16384.0,,,,,,
4782,07/18/24 02:15:00 PM,116.100,3328.0,,,,,,
4783,07/18/24 02:30:00 PM,114.492,3072.0,,,,,,
4784,07/18/24 02:45:00 PM,114.721,3328.0,,,,,,
4785,07/18/24 03:00:00 PM,115.407,11776.0,,,,,,
4786,07/18/24 03:15:00 PM,117.028,16384.0,,,,,,
4787,07/18/24 03:30:00 PM,115.178,14336.0,,,,,,
4788,07/18/24 03:45:00 PM,115.637,3200.0,,,,,,
4789,07/18/24 04:00:00 PM,89.938,1408.0,,,,,,
4790,07/18/24 04:15:00 PM,87.004,1792.0,,,,,,
4791,07/18/24 04:30:00 PM,90.124,2816.0,,,,,,
4792,07/18/24 04:45:00 PM,92.174,6656.0,,,,,,
4793,07/18/24 05:00:00 PM,95.976,5888.0,,,,,,
4794,07/18/24 05:15:00 PM,101.282,7936.0,,,,,,
4795,07/18/24 05:30:00 PM,102.088,3072.0,,,,,,
4796,07/18/24 05:45:00 PM,89.200,1536.0,,,,,,
4797,07/18/24 06:00:00 PM,85.374,1536.0,,,,,,
4798,07/18/24 06:15:00 PM,85.194,896.0,,,,,,
4799,07/18/24 06:30:00 PM,83.399,304.0,,,,,,
4800,07/18/24 06:45:00 PM,80.911,208.0,,,,,,
4801,07/18/24 07:00:00 PM,81.090,128.0,,,,,,
4802,07/18/24 07:15:00 PM,78.274,28.0,,,,,,
4803,07/18/24 07:30:00 PM,77.923,5.0,,,,,,
4804,07/18/24 07:45:00 PM,77.050,0.0,,,,,,
4805,07/18/24 08:00:00 PM,76.528,0.0,,,,,,
4806,07/18/24 08:15:00 PM,75.832,0.0,,,,,,
4807,07/18/24 08:30:00 PM,75.139,0.0,,,,,,
4808,07/18/24 08:45:00 PM,75.139,0.0,,,,,,
4809,07/18/24 09:00:00 PM,74.964,0.0,,,,,,
4810,07/18/24 09:15:00 PM,75.139,0.0,,,,,,
4811,07/18/24 09:30:00 PM,76.354,0.0,,,,,,
4812,07/18/24 09:45:00 PM,77.225,0.0,,,,,,
4813,07/18/24 10:00:00 PM,74.964,0.0,,,,,,
4814,07/18/24 10:15:00 PM,73.753,0.0,,,,,,
4815,07/18/24 10:30:00 PM,73.926,0.0,,,,,,
4816,07/18/24 10:45:00 PM,74.446,0.0,,,,,,
4817,07/18/24 11:00:00 PM,73.580,0.0,,,,,,
4818,07/18/24 11:15:00 PM,73.234,0.0,,,,,,
4819,07/18/24 11:30:00 PM,73.234,0.0,,,,,,
4820,07/18/24 11:45:00 PM,72.199,0.0,,,,,,
4821,07/19/24 12:00:00 AM,71.168,0.0,,,,,,
4822,07/19/24 12:15:00 AM,72.545,0.0,,,,,,
4823,07/19/24 12:30:00 AM,73.062,0.0,,,,,,
4824,07/19/24 12:45:00 AM,73.062,0.0,,,,,,
4825,07/19/24 01:00:00 AM,73.062,0.0,,,,,,
4826,07/19/24 01:15:00 AM,73.407,0.0,,,,,,
4827,07/19/24 01:30:00 AM,72.718,0.0,,,,,,
4828,07/19/24 01:45:00 AM,72.372,0.0,,,,,,
4829,07/19/24 02:00:00 AM,72.372,0.0,,,,,,
4830,07/19/24 02:15:00 AM,71.856,0.0,,,,,,
4831,07/19/24 02:30:00 AM,72.199,0.0,,,,,,
4832,07/19/24 02:45:00 AM,73.753,0.0,,,,,,
4833,07/19/24 03:00:00 AM,74.791,0.0,,,,,,
4834,07/19/24 03:15:00 AM,72.891,0.0,,,,,,
4835,07/19/24 03:30:00 AM,71.512,0.0,,,,,,
4836,07/19/24 03:45:00 AM,70.824,0.0,,,,,,
4837,07/19/24 04:00:00 AM,69.622,0.0,,,,,,
4838,07/19/24 04:15:00 AM,68.934,0.0,,,,,,
4839,07/19/24 04:30:00 AM,68.077,0.0,,,,,,
4840,07/19/24 04:45:00 AM,67.564,0.0,,,,,,
4841,07/19/24 05:00:00 AM,67.050,0.0,,,,,,
4842,07/19/24 05:15:00 AM,66.193,0.0,,,,,,
4843,07/19/24 05:30:00 AM,65.680,17.0,,,,,,
4844,07/19/24 05:45:00 AM,64.996,35.0,,,,,,
4845,07/19/24 06:00:00 AM,65.338,65.0,,,,,,
4846,07/19/24 06:15:00 AM,66.366,123.0,,,,,,
4847,07/19/24 06:30:00 AM,67.735,368.0,,,,,,
4848,07/19/24 06:45:00 AM,67.906,336.0,,,,,,
4849,07/19/24 07:00:00 AM,68.421,496.0,,,,,,
4850,07/19/24 07:15:00 AM,69.964,608.0,,,,,,
4851,07/19/24 07:30:00 AM,69.964,480.0,,,,,,
4852,07/19/24 07:45:00 AM,70.995,704.0,,,,,,
4853,07/19/24 08:00:00 AM,72.891,864.0,,,,,,
4854,07/19/24 08:15:00 AM,80.559,8192.0,,,,,,
4855,07/19/24 08:30:00 AM,93.304,9728.0,,,,,,
4856,07/19/24 08:45:00 AM,94.633,2048.0,,,,,,
4857,07/19/24 09:00:00 AM,88.282,1088.0,,,,,,
4858,07/19/24 09:15:00 AM,83.399,1152.0,,,,,,
4859,07/19/24 09:30:00 AM,84.474,1152.0,,,,,,
4860,07/19/24 09:45:00 AM,84.654,1280.0,,,,,,
4861,07/19/24 10:00:00 AM,85.374,1344.0,,,,,,
4862,07/19/24 10:15:00 AM,87.915,10240.0,,,,,,
4863,07/19/24 10:30:00 AM,92.926,16384.0,,,,,,
4864,07/19/24 10:45:00 AM,96.361,8192.0,,,,,,
4865,07/19/24 11:00:00 AM,92.174,1920.0,,,,,,
4866,07/19/24 11:15:00 AM,113.137,18432.0,,,,,,
4867,07/19/24 11:30:00 AM,117.028,13312.0,,,,,,
4868,07/19/24 11:45:00 AM,118.679,19456.0,,,,,,
4869,07/19/24 12:00:00 PM,115.637,12288.0,,,,,,
4870,07/19/24 12:15:00 PM,110.264,19456.0,,,,,,
4871,07/19/24 12:30:00 PM,116.330,15360.0,,,,,,
4872,07/19/24 12:45:00 PM,123.825,13312.0,,,,,,
4873,07/19/24 01:00:00 PM,112.244,4864.0,,,,,,
4874,07/19/24 01:15:00 PM,92.926,1408.0,,,,,,
4875,07/19/24 01:30:00 PM,76.006,608.0,,,,,,
4876,07/19/24 01:45:00 PM,65.338,496.0,,,,,,
4877,07/19/24 02:00:00 PM,67.392,480.0,,,,,,
4878,07/19/24 02:15:00 PM,68.763,672.0,,,,,,
4879,07/19/24 02:30:00 PM,70.824,1216.0,,,,,,
4880,07/19/24 02:45:00 PM,72.718,2304.0,,,,,,
4881,07/19/24 03:00:00 PM,76.354,3072.0,,,,,,
4882,07/19/24 03:15:00 PM,78.800,3968.0,,,,,,
4883,07/19/24 03:30:00 PM,80.911,3072.0,,,,,,
4884,07/19/24 03:45:00 PM,83.399,3072.0,,,,,,
4885,07/19/24 04:00:00 PM,95.207,13312.0,,,,,,
4886,07/19/24 04:15:00 PM,98.110,3584.0,,,,,,
4887,07/19/24 04:30:00 PM,83.399,2048.0,,,,,,
4888,07/19/24 04:45:00 PM,79.502,1856.0,,,,,,
4889,07/19/24 05:00:00 PM,78.624,1728.0,,,,,,
4890,07/19/24 05:15:00 PM,78.449,1472.0,,,,,,
4891,07/19/24 05:30:00 PM,78.449,1728.0,,,,,,
4892,07/19/24 05:45:00 PM,80.206,1472.0,,,,,,
4893,07/19/24 06:00:00 PM,80.559,1152.0,,,,,,
4894,07/19/24 06:15:00 PM,80.382,1088.0,,,,,,
4895,07/19/24 06:30:00 PM,80.735,768.0,,,,,,
4896,07/19/24 06:45:00 PM,77.574,768.0,,,,,,
4897,07/19/24 07:00:00 PM,76.354,352.0,,,,,,
4898,07/19/24 07:15:00 PM,74.446,160.0,,,,,,
4899,07/19/24 07:30:00 PM,73.580,25.0,,,,,,
4900,07/19/24 07:45:00 PM,73.407,0.0,,,,,,
4901,07/19/24 08:00:00 PM,72.891,0.0,,,,,,
4902,07/19/24 08:15:00 PM,72.891,0.0,,,,,,
4903,07/19/24 08:30:00 PM,72.718,0.0,,,,,,
