"Plot Title: HOBO_4"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20188487, SEN S/N: 20188487)","Intensity, lum/ft² (LGR S/N: 20188487, SEN S/N: 20188487)","Coupler Attached (LGR S/N: 20188487)","Host Connected (LGR S/N: 20188487)","Stopped (LGR S/N: 20188487)","End Of File (LGR S/N: 20188487)"
4560,07/16/24 06:45:00 AM,69.622,480.0,,,,
4561,07/16/24 07:00:00 AM,71.683,576.0,,,,
4562,07/16/24 07:15:00 AM,71.512,240.0,,,,
4563,07/16/24 07:30:00 AM,70.824,248.0,,,,
4564,07/16/24 07:45:00 AM,70.995,704.0,,,,
4565,07/16/24 08:00:00 AM,76.181,864.0,,,,
4566,07/16/24 08:15:00 AM,78.098,768.0,,,,
4567,07/16/24 08:30:00 AM,78.975,704.0,,,,
4568,07/16/24 08:45:00 AM,78.975,704.0,,,,
4569,07/16/24 09:00:00 AM,79.502,704.0,,,,
4570,07/16/24 09:15:00 AM,80.382,704.0,,,,
4571,07/16/24 09:30:00 AM,81.090,768.0,,,,
4572,07/16/24 09:45:00 AM,80.735,768.0,,,,
4573,07/16/24 10:00:00 AM,81.266,960.0,,,,
4574,07/16/24 10:15:00 AM,82.508,1216.0,,,,
4575,07/16/24 10:30:00 AM,83.221,1088.0,,,,
4576,07/16/24 10:45:00 AM,83.579,800.0,,,,
4577,07/16/24 11:00:00 AM,83.579,768.0,,,,
4578,07/16/24 11:15:00 AM,83.579,800.0,,,,
4579,07/16/24 11:30:00 AM,84.834,864.0,,,,
4580,07/16/24 11:45:00 AM,85.014,992.0,,,,
4581,07/16/24 12:00:00 PM,85.014,1024.0,,,,
4582,07/16/24 12:15:00 PM,85.915,1152.0,,,,
4583,07/16/24 12:30:00 PM,88.466,1216.0,,,,
4584,07/16/24 12:45:00 PM,88.466,1088.0,,,,
4585,07/16/24 01:00:00 PM,89.384,1216.0,,,,
4586,07/16/24 01:15:00 PM,92.550,2048.0,,,,
4587,07/16/24 01:30:00 PM,92.174,1152.0,,,,
4588,07/16/24 01:45:00 PM,90.124,1536.0,,,,
4589,07/16/24 02:00:00 PM,94.253,11776.0,,,,
4590,07/16/24 02:15:00 PM,92.926,1664.0,,,,
4591,07/16/24 02:30:00 PM,98.503,2944.0,,,,
4592,07/16/24 02:45:00 PM,105.786,15872.0,,,,
4593,07/16/24 03:00:00 PM,105.786,15360.0,,,,
4594,07/16/24 03:15:00 PM,105.161,14336.0,,,,
4595,07/16/24 03:30:00 PM,102.697,992.0,,,,
4596,07/16/24 03:45:00 PM,107.683,7936.0,,,,
4597,07/16/24 04:00:00 PM,95.976,1408.0,,,,
4598,07/16/24 04:15:00 PM,108.536,10752.0,,,,
4599,07/16/24 04:30:00 PM,89.200,704.0,,,,
4600,07/16/24 04:45:00 PM,96.748,8192.0,,,,
4601,07/16/24 05:00:00 PM,103.104,7168.0,,,,
4602,07/16/24 05:15:00 PM,94.062,3840.0,,,,
4603,07/16/24 05:30:00 PM,88.833,896.0,,,,
4604,07/16/24 05:45:00 PM,86.641,768.0,,,,
4605,07/16/24 06:00:00 PM,85.554,416.0,,,,
4606,07/16/24 06:15:00 PM,84.115,384.0,,,,
4607,07/16/24 06:30:00 PM,85.014,512.0,,,,
4608,07/16/24 06:45:00 PM,85.014,768.0,,,,
4609,07/16/24 07:00:00 PM,83.221,256.0,,,,
4610,07/16/24 07:15:00 PM,81.797,128.0,,,,
4611,07/16/24 07:30:00 PM,80.559,43.0,,,,
4612,07/16/24 07:45:00 PM,78.624,3.0,,,,
4613,07/16/24 08:00:00 PM,75.484,0.0,,,,
4614,07/16/24 08:15:00 PM,73.926,0.0,,,,
4615,07/16/24 08:30:00 PM,72.718,0.0,,,,
4616,07/16/24 08:45:00 PM,72.372,0.0,,,,
4617,07/16/24 09:00:00 PM,72.028,0.0,,,,
4618,07/16/24 09:15:00 PM,71.168,0.0,,,,
4619,07/16/24 09:30:00 PM,70.308,0.0,,,,
4620,07/16/24 09:45:00 PM,70.480,0.0,,,,
4621,07/16/24 10:00:00 PM,72.891,0.0,,,,
4622,07/16/24 10:15:00 PM,73.580,0.0,,,,
4623,07/16/24 10:30:00 PM,75.484,0.0,,,,
4624,07/16/24 10:45:00 PM,73.407,0.0,,,,
4625,07/16/24 11:00:00 PM,66.193,0.0,,,,
4626,07/16/24 11:15:00 PM,62.769,0.0,,,,
4627,07/16/24 11:30:00 PM,62.425,0.0,,,,
4628,07/16/24 11:45:00 PM,63.455,0.0,,,,
4629,07/17/24 12:00:00 AM,62.940,0.0,,,,
4630,07/17/24 12:15:00 AM,62.769,0.0,,,,
4631,07/17/24 12:30:00 AM,63.111,0.0,,,,
4632,07/17/24 12:45:00 AM,62.598,0.0,,,,
4633,07/17/24 01:00:00 AM,62.598,0.0,,,,
4634,07/17/24 01:15:00 AM,62.769,0.0,,,,
4635,07/17/24 01:30:00 AM,62.254,0.0,,,,
4636,07/17/24 01:45:00 AM,62.254,0.0,,,,
4637,07/17/24 02:00:00 AM,62.083,0.0,,,,
4638,07/17/24 02:15:00 AM,62.598,0.0,,,,
4639,07/17/24 02:30:00 AM,62.598,0.0,,,,
4640,07/17/24 02:45:00 AM,61.912,0.0,,,,
4641,07/17/24 03:00:00 AM,61.912,0.0,,,,
4642,07/17/24 03:15:00 AM,61.054,0.0,,,,
4643,07/17/24 03:30:00 AM,60.539,0.0,,,,
4644,07/17/24 03:45:00 AM,60.368,0.0,,,,
4645,07/17/24 04:00:00 AM,60.195,0.0,,,,
4646,07/17/24 04:15:00 AM,59.851,0.0,,,,
4647,07/17/24 04:30:00 AM,60.195,0.0,,,,
4648,07/17/24 04:45:00 AM,59.680,0.0,,,,
4649,07/17/24 05:00:00 AM,60.195,0.0,,,,
4650,07/17/24 05:15:00 AM,60.539,2.0,,,,
4651,07/17/24 05:30:00 AM,60.368,45.0,,,,
4652,07/17/24 05:45:00 AM,60.712,97.0,,,,
4653,07/17/24 06:00:00 AM,61.227,224.0,,,,
4654,07/17/24 06:15:00 AM,62.598,256.0,,,,
4655,07/17/24 06:30:00 AM,64.825,496.0,,,,
4656,07/17/24 06:45:00 AM,67.392,512.0,,,,
4657,07/17/24 07:00:00 AM,69.622,608.0,,,,
4658,07/17/24 07:15:00 AM,70.995,320.0,,,,
4659,07/17/24 07:30:00 AM,74.271,864.0,,,,
4660,07/17/24 07:45:00 AM,74.446,800.0,,,,
4661,07/17/24 08:00:00 AM,73.580,480.0,,,,
4662,07/17/24 08:15:00 AM,73.753,768.0,,,,
4663,07/17/24 08:30:00 AM,75.312,672.0,,,,
4664,07/17/24 08:45:00 AM,77.400,800.0,,,,
4665,07/17/24 09:00:00 AM,78.449,800.0,,,,
4666,07/17/24 09:15:00 AM,79.502,864.0,,,,
4667,07/17/24 09:30:00 AM,79.678,608.0,,,,
4668,07/17/24 09:45:00 AM,80.735,864.0,,,,
4669,07/17/24 10:00:00 AM,81.266,768.0,,,,
4670,07/17/24 10:15:00 AM,81.621,768.0,,,,
4671,07/17/24 10:30:00 AM,82.330,704.0,,,,
4672,07/17/24 10:45:00 AM,83.043,768.0,,,,
4673,07/17/24 11:00:00 AM,83.579,768.0,,,,
4674,07/17/24 11:15:00 AM,83.579,768.0,,,,
4675,07/17/24 11:30:00 AM,84.295,800.0,,,,
4676,07/17/24 11:45:00 AM,84.654,864.0,,,,
4677,07/17/24 12:00:00 PM,85.194,864.0,,,,
4678,07/17/24 12:15:00 PM,86.097,960.0,,,,
4679,07/17/24 12:30:00 PM,87.186,896.0,,,,
4680,07/17/24 12:45:00 PM,86.823,1088.0,,,,
4681,07/17/24 01:00:00 PM,87.733,1152.0,,,,
4682,07/17/24 01:15:00 PM,93.493,3584.0,,,,
4683,07/17/24 01:30:00 PM,92.550,1280.0,,,,
4684,07/17/24 01:45:00 PM,90.124,1344.0,,,,
4685,07/17/24 02:00:00 PM,93.115,10752.0,,,,
4686,07/17/24 02:15:00 PM,94.062,1344.0,,,,
4687,07/17/24 02:30:00 PM,96.361,3072.0,,,,
4688,07/17/24 02:45:00 PM,100.483,9728.0,,,,
4689,07/17/24 03:00:00 PM,86.641,512.0,,,,
4690,07/17/24 03:15:00 PM,82.864,464.0,,,,
4691,07/17/24 03:30:00 PM,81.442,464.0,,,,
4692,07/17/24 03:45:00 PM,81.266,496.0,,,,
4693,07/17/24 04:00:00 PM,81.442,608.0,,,,
4694,07/17/24 04:15:00 PM,82.864,1920.0,,,,
4695,07/17/24 04:30:00 PM,99.489,7424.0,,,,
4696,07/17/24 04:45:00 PM,105.994,6912.0,,,,
4697,07/17/24 05:00:00 PM,109.828,6912.0,,,,
4698,07/17/24 05:15:00 PM,109.612,5888.0,,,,
4699,07/17/24 05:30:00 PM,104.333,4608.0,,,,
4700,07/17/24 05:45:00 PM,106.414,3712.0,,,,
4701,07/17/24 06:00:00 PM,93.304,576.0,,,,
4702,07/17/24 06:15:00 PM,85.554,432.0,,,,
4703,07/17/24 06:30:00 PM,83.221,416.0,,,,
4704,07/17/24 06:45:00 PM,79.502,192.0,,,,
4705,07/17/24 07:00:00 PM,77.225,87.0,,,,
4706,07/17/24 07:15:00 PM,75.312,44.0,,,,
4707,07/17/24 07:30:00 PM,75.139,19.0,,,,
4708,07/17/24 07:45:00 PM,73.062,2.0,,,,
4709,07/17/24 08:00:00 PM,73.580,0.0,,,,
4710,07/17/24 08:15:00 PM,72.891,0.0,,,,
4711,07/17/24 08:30:00 PM,72.718,0.0,,,,
4712,07/17/24 08:45:00 PM,71.512,0.0,,,,
4713,07/17/24 09:00:00 PM,71.856,0.0,,,,
4714,07/17/24 09:15:00 PM,72.028,0.0,,,,
4715,07/17/24 09:30:00 PM,71.683,0.0,,,,
4716,07/17/24 09:45:00 PM,70.651,0.0,,,,
4717,07/17/24 10:00:00 PM,69.964,0.0,,,,
4718,07/17/24 10:15:00 PM,69.278,0.0,,,,
4719,07/17/24 10:30:00 PM,68.592,0.0,,,,
4720,07/17/24 10:45:00 PM,68.248,0.0,,,,
4721,07/17/24 11:00:00 PM,67.735,0.0,,,,
4722,07/17/24 11:15:00 PM,67.050,0.0,,,,
4723,07/17/24 11:30:00 PM,66.879,0.0,,,,
4724,07/17/24 11:45:00 PM,66.193,0.0,,,,
4725,07/18/24 12:00:00 AM,65.338,0.0,,,,
4726,07/18/24 12:15:00 AM,65.509,0.0,,,,
4727,07/18/24 12:30:00 AM,67.735,0.0,,,,
4728,07/18/24 12:45:00 AM,67.050,0.0,,,,
4729,07/18/24 01:00:00 AM,67.221,0.0,,,,
4730,07/18/24 01:15:00 AM,66.366,0.0,,,,
4731,07/18/24 01:30:00 AM,65.680,0.0,,,,
4732,07/18/24 01:45:00 AM,64.310,0.0,,,,
4733,07/18/24 02:00:00 AM,64.652,0.0,,,,
4734,07/18/24 02:15:00 AM,65.680,0.0,,,,
4735,07/18/24 02:30:00 AM,66.879,0.0,,,,
4736,07/18/24 02:45:00 AM,66.708,0.0,,,,
4737,07/18/24 03:00:00 AM,68.763,0.0,,,,
4738,07/18/24 03:15:00 AM,68.934,0.0,,,,
4739,07/18/24 03:30:00 AM,68.592,0.0,,,,
4740,07/18/24 03:45:00 AM,67.564,0.0,,,,
4741,07/18/24 04:00:00 AM,68.077,0.0,,,,
4742,07/18/24 04:15:00 AM,67.735,0.0,,,,
4743,07/18/24 04:30:00 AM,66.708,0.0,,,,
4744,07/18/24 04:45:00 AM,64.825,0.0,,,,
4745,07/18/24 05:00:00 AM,63.968,0.0,,,,
4746,07/18/24 05:15:00 AM,62.940,1.0,,,,
4747,07/18/24 05:30:00 AM,62.083,30.0,,,,
4748,07/18/24 05:45:00 AM,63.282,94.0,,,,
4749,07/18/24 06:00:00 AM,63.968,184.0,,,,
4750,07/18/24 06:15:00 AM,65.167,336.0,,,,
4751,07/18/24 06:30:00 AM,68.934,304.0,,,,
4752,07/18/24 06:45:00 AM,69.107,320.0,,,,
4753,07/18/24 07:00:00 AM,70.824,432.0,,,,
4754,07/18/24 07:15:00 AM,72.199,480.0,,,,
4755,07/18/24 07:30:00 AM,76.181,1152.0,,,,
4756,07/18/24 07:45:00 AM,81.090,1344.0,,,,
4757,07/18/24 08:00:00 AM,83.757,1536.0,,,,
4758,07/18/24 08:15:00 AM,84.834,1344.0,,,,
4759,07/18/24 08:30:00 AM,84.295,992.0,,,,
4760,07/18/24 08:45:00 AM,84.115,864.0,,,,
4761,07/18/24 09:00:00 AM,85.735,800.0,,,,
4762,07/18/24 09:15:00 AM,85.014,1152.0,,,,
4763,07/18/24 09:30:00 AM,87.368,1088.0,,,,
4764,07/18/24 09:45:00 AM,86.641,992.0,,,,
4765,07/18/24 10:00:00 AM,88.099,1088.0,,,,
4766,07/18/24 10:15:00 AM,86.641,1216.0,,,,
4767,07/18/24 10:30:00 AM,88.466,992.0,,,,
4768,07/18/24 10:45:00 AM,88.833,1344.0,,,,
4769,07/18/24 11:00:00 AM,86.097,1344.0,,,,
4770,07/18/24 11:15:00 AM,87.733,1344.0,,,,
4771,07/18/24 11:30:00 AM,88.282,1088.0,,,,
4772,07/18/24 11:45:00 AM,87.552,992.0,,,,
4773,07/18/24 12:00:00 PM,88.282,896.0,,,,
4774,07/18/24 12:15:00 PM,88.650,1152.0,,,,
4775,07/18/24 12:30:00 PM,90.867,1024.0,,,,
4776,07/18/24 12:45:00 PM,89.755,1024.0,,,,
4777,07/18/24 01:00:00 PM,91.053,1152.0,,,,
4778,07/18/24 01:15:00 PM,99.291,11264.0,,,,
4779,07/18/24 01:30:00 PM,96.168,1728.0,,,,
4780,07/18/24 01:45:00 PM,91.612,4864.0,,,,
4781,07/18/24 02:00:00 PM,91.987,1408.0,,,,
4782,07/18/24 02:15:00 PM,91.612,1920.0,,,,
4783,07/18/24 02:30:00 PM,91.425,4864.0,,,,
4784,07/18/24 02:45:00 PM,108.536,15872.0,,,,
4785,07/18/24 03:00:00 PM,118.918,15360.0,,,,
4786,07/18/24 03:15:00 PM,118.441,14336.0,,,,
4787,07/18/24 03:30:00 PM,111.139,7936.0,,,,
4788,07/18/24 03:45:00 PM,90.680,864.0,,,,
4789,07/18/24 04:00:00 PM,85.915,1280.0,,,,
4790,07/18/24 04:15:00 PM,89.384,6912.0,,,,
4791,07/18/24 04:30:00 PM,99.489,7168.0,,,,
4792,07/18/24 04:45:00 PM,104.540,8704.0,,,,
4793,07/18/24 05:00:00 PM,85.915,384.0,,,,
4794,07/18/24 05:15:00 PM,79.151,224.0,,,,
4795,07/18/24 05:30:00 PM,77.050,160.0,,,,
4796,07/18/24 05:45:00 PM,75.659,248.0,,,,
4797,07/18/24 06:00:00 PM,72.028,168.0,,,,
4798,07/18/24 06:15:00 PM,71.512,152.0,,,,
4799,07/18/24 06:30:00 PM,72.028,128.0,,,,
4800,07/18/24 06:45:00 PM,72.891,101.0,,,,
4801,07/18/24 07:00:00 PM,73.926,50.0,,,,
4802,07/18/24 07:15:00 PM,73.234,16.0,,,,
4803,07/18/24 07:30:00 PM,72.545,3.0,,,,
4804,07/18/24 07:45:00 PM,70.824,0.0,,,,
4805,07/18/24 08:00:00 PM,72.028,0.0,,,,
4806,07/18/24 08:15:00 PM,71.339,0.0,,,,
4807,07/18/24 08:30:00 PM,71.512,0.0,,,,
4808,07/18/24 08:45:00 PM,72.545,0.0,,,,
4809,07/18/24 09:00:00 PM,72.199,0.0,,,,
4810,07/18/24 09:15:00 PM,72.891,0.0,,,,
4811,07/18/24 09:30:00 PM,73.062,0.0,,,,
4812,07/18/24 09:45:00 PM,72.199,0.0,,,,
4813,07/18/24 10:00:00 PM,71.856,0.0,,,,
4814,07/18/24 10:15:00 PM,71.856,0.0,,,,
4815,07/18/24 10:30:00 PM,72.199,0.0,,,,
4816,07/18/24 10:45:00 PM,72.372,0.0,,,,
4817,07/18/24 11:00:00 PM,72.028,0.0,,,,
4818,07/18/24 11:15:00 PM,71.512,0.0,,,,
4819,07/18/24 11:30:00 PM,70.651,0.0,,,,
4820,07/18/24 11:45:00 PM,69.793,0.0,,,,
4821,07/19/24 12:00:00 AM,68.592,0.0,,,,
4822,07/19/24 12:15:00 AM,67.735,0.0,,,,
4823,07/19/24 12:30:00 AM,67.221,0.0,,,,
4824,07/19/24 12:45:00 AM,65.851,0.0,,,,
4825,07/19/24 01:00:00 AM,65.338,0.0,,,,
4826,07/19/24 01:15:00 AM,65.680,0.0,,,,
4827,07/19/24 01:30:00 AM,65.338,0.0,,,,
4828,07/19/24 01:45:00 AM,64.310,0.0,,,,
4829,07/19/24 02:00:00 AM,64.310,0.0,,,,
4830,07/19/24 02:15:00 AM,64.310,0.0,,,,
4831,07/19/24 02:30:00 AM,64.310,0.0,,,,
4832,07/19/24 02:45:00 AM,63.626,0.0,,,,
4833,07/19/24 03:00:00 AM,63.797,0.0,,,,
4834,07/19/24 03:15:00 AM,64.139,0.0,,,,
4835,07/19/24 03:30:00 AM,64.310,0.0,,,,
4836,07/19/24 03:45:00 AM,64.139,0.0,,,,
4837,07/19/24 04:00:00 AM,64.310,0.0,,,,
4838,07/19/24 04:15:00 AM,65.338,0.0,,,,
4839,07/19/24 04:30:00 AM,65.509,0.0,,,,
4840,07/19/24 04:45:00 AM,64.996,0.0,,,,
4841,07/19/24 05:00:00 AM,66.537,0.0,,,,
4842,07/19/24 05:15:00 AM,66.708,0.0,,,,
4843,07/19/24 05:30:00 AM,67.221,8.0,,,,
4844,07/19/24 05:45:00 AM,66.366,29.0,,,,
4845,07/19/24 06:00:00 AM,66.537,104.0,,,,
4846,07/19/24 06:15:00 AM,67.906,288.0,,,,
4847,07/19/24 06:30:00 AM,72.028,768.0,,,,
4848,07/19/24 06:45:00 AM,76.876,992.0,,,,
4849,07/19/24 07:00:00 AM,79.678,992.0,,,,
4850,07/19/24 07:15:00 AM,79.502,864.0,,,,
4851,07/19/24 07:30:00 AM,79.853,800.0,,,,
4852,07/19/24 07:45:00 AM,80.382,768.0,,,,
4853,07/19/24 08:00:00 AM,81.266,672.0,,,,
4854,07/19/24 08:15:00 AM,82.330,672.0,,,,
4855,07/19/24 08:30:00 AM,81.797,432.0,,,,
4856,07/19/24 08:45:00 AM,83.043,768.0,,,,
4857,07/19/24 09:00:00 AM,81.266,608.0,,,,
4858,07/19/24 09:15:00 AM,81.975,576.0,,,,
4859,07/19/24 09:30:00 AM,83.935,672.0,,,,
4860,07/19/24 09:45:00 AM,83.399,512.0,,,,
4861,07/19/24 10:00:00 AM,82.864,576.0,,,,
4862,07/19/24 10:15:00 AM,84.834,800.0,,,,
4863,07/19/24 10:30:00 AM,85.374,768.0,,,,
4864,07/19/24 10:45:00 AM,85.554,704.0,,,,
4865,07/19/24 11:00:00 AM,86.459,896.0,,,,
4866,07/19/24 11:15:00 AM,87.004,864.0,,,,
4867,07/19/24 11:30:00 AM,87.186,864.0,,,,
4868,07/19/24 11:45:00 AM,87.915,864.0,,,,
4869,07/19/24 12:00:00 PM,89.017,992.0,,,,
4870,07/19/24 12:15:00 PM,89.569,1472.0,,,,
4871,07/19/24 12:30:00 PM,91.240,1152.0,,,,
4872,07/19/24 12:45:00 PM,91.987,2048.0,,,,
4873,07/19/24 01:00:00 PM,92.550,1536.0,,,,
4874,07/19/24 01:15:00 PM,101.082,12800.0,,,,
4875,07/19/24 01:30:00 PM,96.748,2176.0,,,,
4876,07/19/24 01:45:00 PM,94.825,4352.0,,,,
4877,07/19/24 02:00:00 PM,93.682,3712.0,,,,
4878,07/19/24 02:15:00 PM,85.194,1024.0,,,,
4879,07/19/24 02:30:00 PM,85.194,1216.0,,,,
4880,07/19/24 02:45:00 PM,90.309,2304.0,,,,
4881,07/19/24 03:00:00 PM,81.975,672.0,,,,
4882,07/19/24 03:15:00 PM,75.484,960.0,,,,
4883,07/19/24 03:30:00 PM,78.624,1280.0,,,,
4884,07/19/24 03:45:00 PM,81.266,1664.0,,,,
4885,07/19/24 04:00:00 PM,83.935,1536.0,,,,
4886,07/19/24 04:15:00 PM,85.735,1728.0,,,,
4887,07/19/24 04:30:00 PM,83.043,704.0,,,,
4888,07/19/24 04:45:00 PM,83.399,1152.0,,,,
4889,07/19/24 05:00:00 PM,88.099,2048.0,,,,
4890,07/19/24 05:15:00 PM,86.823,1216.0,,,,
4891,07/19/24 05:30:00 PM,85.554,1472.0,,,,
4892,07/19/24 05:45:00 PM,93.115,3840.0,,,,
4893,07/19/24 06:00:00 PM,86.097,992.0,,,,
4894,07/19/24 06:15:00 PM,81.621,384.0,,,,
4895,07/19/24 06:30:00 PM,79.853,200.0,,,,
4896,07/19/24 06:45:00 PM,77.225,124.0,,,,
4897,07/19/24 07:00:00 PM,75.832,97.0,,,,
4898,07/19/24 07:15:00 PM,74.964,52.0,,,,
4899,07/19/24 07:30:00 PM,74.791,7.0,,,,
4900,07/19/24 07:45:00 PM,72.372,0.0,,,,
4901,07/19/24 08:00:00 PM,72.199,0.0,,,,
4902,07/19/24 08:15:00 PM,71.683,0.0,,,,
4903,07/19/24 08:30:00 PM,70.995,0.0,,,,
4904,07/19/24 08:45:00 PM,70.995,0.0,,,,
4905,07/19/24 09:00:00 PM,70.824,0.0,,,,
4906,07/19/24 09:15:00 PM,71.168,0.0,,,,
4907,07/19/24 09:30:00 PM,70.308,0.0,,,,
4908,07/19/24 09:45:00 PM,70.137,0.0,,,,
4909,07/19/24 10:00:00 PM,69.964,0.0,,,,
4910,07/19/24 10:15:00 PM,69.278,0.0,,,,
4911,07/19/24 10:30:00 PM,67.392,0.0,,,,
4912,07/19/24 10:45:00 PM,67.392,0.0,,,,
4913,07/19/24 11:00:00 PM,68.248,0.0,,,,
4914,07/19/24 11:15:00 PM,68.248,0.0,,,,
4915,07/19/24 11:30:00 PM,67.392,0.0,,,,
4916,07/19/24 11:45:00 PM,67.050,0.0,,,,
4917,07/20/24 12:00:00 AM,67.050,0.0,,,,
4918,07/20/24 12:15:00 AM,66.537,0.0,,,,
4919,07/20/24 12:30:00 AM,66.708,0.0,,,,
4920,07/20/24 12:45:00 AM,67.221,0.0,,,,
4921,07/20/24 01:00:00 AM,66.879,0.0,,,,
4922,07/20/24 01:15:00 AM,66.537,0.0,,,,
4923,07/20/24 01:30:00 AM,66.879,0.0,,,,
4924,07/20/24 01:45:00 AM,67.221,0.0,,,,
4925,07/20/24 02:00:00 AM,67.906,0.0,,,,
4926,07/20/24 02:15:00 AM,68.248,0.0,,,,
4927,07/20/24 02:30:00 AM,67.906,0.0,,,,
4928,07/20/24 02:45:00 AM,67.735,0.0,,,,
4929,07/20/24 03:00:00 AM,68.077,0.0,,,,
4930,07/20/24 03:15:00 AM,67.735,0.0,,,,
4931,07/20/24 03:30:00 AM,67.392,0.0,,,,
4932,07/20/24 03:45:00 AM,66.537,0.0,,,,
4933,07/20/24 04:00:00 AM,65.851,0.0,,,,
4934,07/20/24 04:15:00 AM,65.509,0.0,,,,
4935,07/20/24 04:30:00 AM,64.481,0.0,,,,
4936,07/20/24 04:45:00 AM,63.797,0.0,,,,
4937,07/20/24 05:00:00 AM,63.282,0.0,,,,
4938,07/20/24 05:15:00 AM,63.455,1.0,,,,
4939,07/20/24 05:30:00 AM,63.111,13.0,,,,
4940,07/20/24 05:45:00 AM,63.626,66.0,,,,
4941,07/20/24 06:00:00 AM,64.139,128.0,,,,
4942,07/20/24 06:15:00 AM,65.509,144.0,,,,
4943,07/20/24 06:30:00 AM,66.879,256.0,,,,
4944,07/20/24 06:45:00 AM,68.421,368.0,,,,
4945,07/20/24 07:00:00 AM,71.339,576.0,,,,
4946,07/20/24 07:15:00 AM,78.449,1216.0,,,,
4947,07/20/24 07:30:00 AM,83.043,1024.0,,,,
4948,07/20/24 07:45:00 AM,83.221,704.0,,,,
4949,07/20/24 08:00:00 AM,83.221,672.0,,,,
4950,07/20/24 08:15:00 AM,83.935,672.0,,,,
4951,07/20/24 08:30:00 AM,84.115,704.0,,,,
4952,07/20/24 08:45:00 AM,84.654,672.0,,,,
4953,07/20/24 09:00:00 AM,85.735,704.0,,,,
4954,07/20/24 09:15:00 AM,85.374,672.0,,,,
4955,07/20/24 09:30:00 AM,85.374,672.0,,,,
4956,07/20/24 09:45:00 AM,86.459,704.0,,,,
4957,07/20/24 10:00:00 AM,87.186,704.0,,,,
4958,07/20/24 10:15:00 AM,87.915,768.0,,,,
4959,07/20/24 10:30:00 AM,87.915,768.0,,,,
4960,07/20/24 10:45:00 AM,88.282,768.0,,,,
4961,07/20/24 11:00:00 AM,89.200,1152.0,,,,
4962,07/20/24 11:15:00 AM,90.495,1408.0,,,,
4963,07/20/24 11:30:00 AM,91.612,960.0,,,,
4964,07/20/24 11:45:00 AM,87.186,992.0,,,,
4965,07/20/24 12:00:00 PM,90.680,1920.0,,,,
4966,07/20/24 12:15:00 PM,92.550,2048.0,,,,
4967,07/20/24 12:30:00 PM,84.654,576.0,,,,
4968,07/20/24 12:45:00 PM,80.735,608.0,,,,
4969,07/20/24 01:00:00 PM,80.911,672.0,,,,
4970,07/20/24 01:15:00 PM,80.911,576.0,,,,
4971,07/20/24 01:30:00 PM,82.686,800.0,,,,
4972,07/20/24 01:45:00 PM,84.474,960.0,,,,
4973,07/20/24 02:00:00 PM,84.295,1152.0,,,,
4974,07/20/24 02:15:00 PM,85.915,1792.0,,,,
4975,07/20/24 02:30:00 PM,91.053,2432.0,,,,
4976,07/20/24 02:45:00 PM,97.916,6400.0,,,,
4977,07/20/24 03:00:00 PM,108.536,12288.0,,,,
4978,07/20/24 03:15:00 PM,106.205,2048.0,,,,
4979,07/20/24 03:30:00 PM,92.363,1472.0,,,,
4980,07/20/24 03:45:00 PM,89.938,1344.0,,,,
4981,07/20/24 04:00:00 PM,86.277,2304.0,,,,
4982,07/20/24 04:15:00 PM,83.757,432.0,,,,
4983,07/20/24 04:30:00 PM,80.559,248.0,,,,
4984,07/20/24 04:45:00 PM,78.975,84.0,,,,
4985,07/20/24 05:00:00 PM,77.225,41.0,,,,
4986,07/20/24 05:15:00 PM,74.964,21.0,,,,
4987,07/20/24 05:30:00 PM,73.753,13.0,,,,
4988,07/20/24 05:45:00 PM,70.480,11.0,,,,
4989,07/20/24 06:00:00 PM,68.763,8.0,,,,
4990,07/20/24 06:15:00 PM,67.221,6.0,,,,
4991,07/20/24 06:30:00 PM,66.708,5.0,,,,
4992,07/20/24 06:45:00 PM,66.193,4.0,,,,
4993,07/20/24 07:00:00 PM,65.338,2.0,,,,
4994,07/20/24 07:15:00 PM,65.338,0.0,,,,
4995,07/20/24 07:30:00 PM,64.652,0.0,,,,
4996,07/20/24 07:45:00 PM,65.338,0.0,,,,
4997,07/20/24 08:00:00 PM,65.509,0.0,,,,
4998,07/20/24 08:15:00 PM,65.680,0.0,,,,
4999,07/20/24 08:30:00 PM,65.851,0.0,,,,
5000,07/20/24 08:45:00 PM,65.851,0.0,,,,
5001,07/20/24 09:00:00 PM,66.022,0.0,,,,
5002,07/20/24 09:15:00 PM,65.851,0.0,,,,
5003,07/20/24 09:30:00 PM,66.193,0.0,,,,
5004,07/20/24 09:45:00 PM,65.680,0.0,,,,
5005,07/20/24 10:00:00 PM,65.680,0.0,,,,
5006,07/20/24 10:15:00 PM,64.825,0.0,,,,
5007,07/20/24 10:30:00 PM,63.797,0.0,,,,
5008,07/20/24 10:45:00 PM,63.797,0.0,,,,
5009,07/20/24 11:00:00 PM,63.968,0.0,,,,
5010,07/20/24 11:15:00 PM,64.139,0.0,,,,
5011,07/20/24 11:30:00 PM,64.481,0.0,,,,
5012,07/20/24 11:45:00 PM,64.652,0.0,,,,
5013,07/21/24 12:00:00 AM,65.338,0.0,,,,
5014,07/21/24 12:15:00 AM,64.996,0.0,,,,
5015,07/21/24 12:30:00 AM,63.968,0.0,,,,
5016,07/21/24 12:45:00 AM,64.310,0.0,,,,
